Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
17,PCSK5,1.15,100,9.53E-64
17,GNG2,-1.4,11.4,1.43E-63
17,PFN1,-1.17,83.8,1.47E-63
17,CDC42SE2,-0.99,46.7,3.04E-63
17,SELPLG,-1.03,9.5,3.22E-63
17,FBLIM1,0.7,68.1,4.53E-63
17,CD37,-1.17,18.1,7.83E-63
17,EMP3,-1.05,13.3,1.33E-62
17,ESPN,0.37,38.1,1.44E-62
17,PIP4K2A,-1.02,27.6,1.65E-62
17,RGS1,-3.09,35.7,1.69E-62
17,BCAR1,0.41,29,2.80E-62
17,RPL15,-1.08,80.5,3.33E-62
17,ARL6IP5,-1.14,35.7,4.28E-62
17,PDZK1IP1,0.64,26.2,4.55E-62
17,CNBP,-1.17,56.7,4.92E-62
17,NPM1,-1.12,49.5,7.27E-62
17,CXCR4,-2.92,48.6,1.94E-61
17,EVI2B,-1.07,10,2.29E-61
17,ITM2B,-1.31,66.2,3.82E-61
17,SLC39A4,0.47,66.7,1.02E-60
17,RPS13,-1,52.9,1.79E-60
17,DMBT1,0.29,19.5,2.13E-60
17,LCP2,-0.98,10,3.19E-60
17,ARHGAP15,-1.44,47.1,3.30E-60
17,STK4,-1.41,55.7,3.59E-60
17,ABCC3,1.12,76.2,3.99E-60
17,CD74,-2.28,94.3,4.21E-60
17,FAM83E,0.48,41,5.87E-60
17,RHOH,-1.45,37.6,1.15E-59
17,SLA,-1.43,7.1,1.20E-59
17,IFI16,-0.89,21.9,1.62E-59
17,TMEM125,0.28,23.3,1.64E-59
17,CD69,-2.63,37.6,1.87E-59
17,ATP10B,0.69,71,2.05E-59
17,PTK6,0.31,48.6,7.27E-59
17,RPS27A,-0.97,62.4,7.69E-59
17,DAZAP2,-1.3,63.8,8.69E-59
17,CEACAM1,1.54,68.6,1.41E-58
17,RPS14,-0.99,81.4,1.45E-58
17,EVL,-1.26,12.9,1.55E-58
17,POF1B,0.28,55.2,2.12E-58
17,HLA-E,-1.03,83.3,2.12E-58
17,RPL23,-0.88,53.8,2.17E-58
17,EMP1,0.9,48.6,2.84E-58
17,PPIA,-1.07,74.3,3.95E-58
17,VIL1,0.72,45.2,4.68E-58
17,DOCK8,-0.78,30.5,6.47E-58
17,RNU12,1.39,39,8.37E-58
17,TSC22D1,0.99,72.4,8.39E-58
17,CD2,-1.78,5.7,1.10E-57
17,RPL17,-1,54.8,1.27E-57
17,RPL5,-1.16,69.5,2.42E-57
17,CLEC2D,-1.73,27.1,4.55E-57
17,RPLP1,-0.83,81,7.76E-57
17,TCF7L2,0.38,54.3,7.81E-57
17,NR3C1,-0.92,9,9.23E-57
17,HOXB7,0.27,35.2,1.14E-56
17,EMB,-1.11,7.6,1.17E-56
17,ARHGAP9,-1.2,9,1.84E-56
17,TCEA3,0.41,36.2,5.44E-56
17,SEPT1,-1.05,15.2,8.03E-56
17,GALE,1.05,63.8,8.42E-56
17,GLIPR1,-1.07,13.8,1.70E-55
17,PLCB4,0.54,35.2,1.93E-55
17,KLF4,0.54,63.3,2.56E-55
17,CRIP1,-1.13,25.7,2.56E-55
17,BIN2,-1.07,17.1,3.64E-55
17,JUN,1.05,97.6,3.68E-55
17,SH3BGRL,-1.14,22.4,3.83E-55
17,CD48,-1.32,6.7,4.98E-55
17,CREM,-2.04,14.8,5.24E-55
17,HIST1H2BO,0.41,11,5.71E-55
17,CDKN2B,0.43,36.7,6.07E-55
17,HLA-A,-0.96,90,7.06E-55
17,YPEL5,-1.41,32.9,1.96E-54
17,RPSA,-1.11,51,2.35E-54
17,COTL1,-1.46,51.4,2.94E-54
17,PRR15,0.32,22.4,3.18E-54
17,FLNB,0.77,66.2,3.97E-54
17,CAPN5,0.78,44.3,4.15E-54
17,HOXB6,0.7,31.4,4.56E-54
17,SET,-0.71,58.1,6.04E-54
17,RPL19,-1,71.4,6.61E-54
17,GDPD3,0.28,21.4,9.63E-54
17,NR3C2,0.25,32.9,1.35E-53
17,CST7,-2.16,11.4,1.37E-53
17,TMBIM6,-0.95,65.7,1.38E-53
17,TRAF3IP3,-1.28,16.2,1.47E-53
17,TAGAP,-0.89,8.1,1.66E-53
17,ANXA1,-1.97,33.3,1.79E-53
17,LGALS3,1.31,92.9,1.79E-53
17,LIPH,0.39,54.3,2.32E-53
17,RPS3,-1,86.2,4.76E-53
17,ITM2A,-1.5,5.2,6.08E-53
17,KLK1,0.36,21,1.14E-52
17,BTF3,-1.01,44.3,1.15E-52
17,HNRNPC,-0.98,65.7,1.25E-52
17,RPL9,-0.78,65.2,1.55E-52
17,HLA-B,-0.87,95.2,1.72E-52
17,RPL3,-1.04,87.1,1.75E-52
17,MEP1A,0.26,21.4,2.87E-52
17,PAPSS2,0.95,47.1,3.18E-52
17,MALAT1,0.78,100,3.19E-52
17,PGK1,-1.01,55.2,4.90E-52
17,CALML4,0.62,42.4,5.67E-52
17,STAT4,-1.2,11,6.00E-52
17,RHOA,-0.78,60,7.05E-52
17,SASH3,-1,11.9,7.76E-52
17,PDE4B,-0.94,15.2,7.89E-52
17,CKMT1A,0.41,23.3,8.59E-52
17,CLRN3,0.35,23.8,1.38E-51
17,EPS8,0.9,65.7,1.71E-51
17,RASSF5,-0.63,8.6,2.95E-51
17,ANKRD44,-1.38,23.3,3.10E-51
17,PSME1,-1.12,54.3,3.35E-51
17,APBB1IP,-0.7,8.1,3.64E-51
17,RPL30,-0.93,63.8,1.04E-50
17,PLXNB2,0.55,61.9,1.10E-50
17,PIP5K1B,0.29,37.6,1.15E-50
17,ATP6V0E1,-0.91,32.4,1.72E-50
17,PAIP2,-0.88,23.3,2.04E-50
17,HNRNPH1,-0.9,81,2.17E-50
17,SEPT6,-0.83,26.2,2.63E-50
17,CD3E,-1.14,4.3,3.18E-50
17,HLA-DPB1,-1.46,27.1,3.43E-50
17,HIST1H2AG,0.33,37.6,3.83E-50
17,IER3,0.53,69.5,4.56E-50
17,C1ORF106,0.43,61,4.69E-50
17,CNN2,-0.89,38.1,7.17E-50
17,IKZF1,-0.72,5.7,7.38E-50
17,TPM1,0.71,85.7,7.48E-50
17,LPXN,-1.06,21.4,8.04E-50
17,SERPINB9,-0.69,40,1.68E-49
17,FLNA,-1,20.5,1.78E-49
17,CTNND1,1.19,77.6,2.49E-49
17,MIR663AHG,2.21,83.8,2.56E-49
17,JAK3,-0.52,13.3,2.80E-49
17,YWHAB,-0.85,55.7,4.38E-49
17,LCK,-1.51,20.5,5.03E-49
17,PIM2,-1.31,23.3,7.32E-49
17,PPP1R16A,0.65,54.3,7.39E-49
17,MAT2B,-0.81,24.8,8.17E-49
17,CNKSR1,0.52,32.9,9.07E-49
17,TBC1D10C,-1.06,4.3,9.75E-49
17,PKIB,0.4,35.2,9.88E-49
17,RPS20,-0.69,61.4,1.23E-48
17,PLA2G10,0.39,41.4,1.38E-48
17,CD96,-1.41,13.3,1.67E-48
17,RPL34,-0.82,65.2,1.95E-48
17,LY6E,-1.04,24.8,2.40E-48
17,PNRC1,-0.77,38.6,2.76E-48
17,ITGAL,-0.75,14.8,2.97E-48
17,ARPC4,-0.75,30.5,3.75E-48
17,SEMA6A,0.33,42.9,4.09E-48
17,ZAP70,-0.93,5.2,6.63E-48
17,RPS7,-0.72,54.3,7.26E-48
17,PTPN22,-1.02,15.2,7.83E-48
17,CNOT6L,-0.54,17.1,7.97E-48
17,ANO9,0.49,60,1.25E-47
17,ACTR3,-0.68,49,1.29E-47
17,TUBA1A,-1.19,19,1.54E-47
17,FAM65B,-0.64,14.8,1.57E-47
17,M6PR,-0.89,13.8,1.71E-47
17,MBNL1,-0.83,53.8,1.71E-47
17,PSMB9,-1.1,43.8,1.73E-47
17,TNFRSF10D,0.31,46.7,2.03E-47
17,RRBP1,0.6,86.7,2.33E-47
17,GIMAP7,-1.35,7.1,2.35E-47
17,PPP1CA,-0.99,35.7,2.40E-47
17,MT-ND5,0.98,100,2.64E-47
17,DOCK2,-0.69,6.2,2.79E-47
17,CD3D,-1.96,4.8,4.64E-47
17,HLA-C,-0.85,84.8,5.84E-47
17,CAP1,-0.66,51.4,8.88E-47
17,ABHD11,0.9,65.2,8.98E-47
17,H3F3B,-0.97,94.8,9.95E-47
17,RPL26,-0.78,51.4,9.99E-47
17,CDC42,-0.67,46.7,1.07E-46
17,SLC2A3,-1.13,34.8,1.09E-46
17,ANXA6,-0.81,13.3,1.23E-46
17,CRACR2B,0.51,39.5,1.25E-46
17,ARPC3,-0.97,56.2,1.31E-46
17,TNFAIP3,-1.19,44.3,1.57E-46
17,TRAM1,-0.65,27.1,1.57E-46
17,HEPACAM2,0.37,15.2,2.32E-46
17,IFITM2,-1.1,45.7,3.84E-46
17,PARK7,-1.21,33.8,3.88E-46
17,CCL5,-2.41,42.4,4.94E-46
17,RACK1,-1.01,79,6.95E-46
17,RPL32,-0.7,58.1,8.67E-46
17,GPR183,-1.96,25.2,1.10E-45
17,SUMO2,-0.7,48.6,1.60E-45
17,MT1JP,0.26,10.5,1.62E-45
17,ASL,0.8,68.6,1.82E-45
17,GIMAP4,-1.16,7.1,2.52E-45
17,LMO7,1.52,66.2,2.78E-45
17,WBSCR27,0.39,20.5,3.01E-45
17,HLA-DRB5,-1.03,12.9,3.31E-45
17,FERMT1,0.51,28.6,4.31E-45
17,FNBP1L,0.32,33.3,5.99E-45
17,ENO1,-1.02,60.5,7.32E-45
17,YWHAZ,-0.81,89,1.01E-44
17,DSG2,0.34,37.6,1.17E-44
17,C16ORF54,-0.55,31.9,1.49E-44
17,DOCK10,-0.89,21.9,1.63E-44
17,NAP1L1,-0.59,41.4,1.70E-44
17,CEACAM3,0.27,22.9,2.70E-44
17,ALOX5AP,-1.71,11.4,3.00E-44
17,CD247,-1.25,10,3.23E-44
17,RAP1B,-0.81,68.6,3.79E-44
17,RPS10,-0.8,57.6,3.84E-44
17,RPS25,-0.55,56.2,4.00E-44
17,MYL12A,-0.97,70.5,4.15E-44
17,SUB1,-0.84,62.9,4.72E-44
17,CYFIP2,-0.71,17.6,5.32E-44
17,PDIA3,-0.95,54.8,6.37E-44
17,RPL27,-0.73,51,6.87E-44
17,SKP1,-1.09,61.9,7.24E-44
17,YWHAQ,-0.94,45.2,1.16E-43
17,ELF1,-0.68,41,1.22E-43
17,EID1,-0.53,23.3,1.54E-43
17,TMEM123,-0.89,23.8,1.86E-43
17,LSR,0.48,61,2.35E-43
17,HIST1H2BD,1,37.1,2.36E-43
17,HIST1H4J,1.02,41.4,2.43E-43
17,CKMT1B,0.33,23.3,2.89E-43
17,BZW1,-0.62,37.1,3.41E-43
17,CSDE1,-0.54,41.9,3.42E-43
17,HLA-DPA1,-1.81,44.3,4.54E-43
17,PPP1CB,-0.68,54.3,5.66E-43
17,PTPRH,0.61,41.9,9.35E-43
17,PCED1B-AS1,-1.13,15.2,1.13E-42
17,EIF1,-0.84,89,1.23E-42
17,SNRPB,-0.94,39.5,1.34E-42
17,MTUS1,0.95,46.2,1.66E-42
17,TM4SF5,0.4,16.7,1.67E-42
17,RPS27,-0.81,83.3,1.74E-42
17,HMGN2,-0.91,58.6,1.79E-42
17,RPS29,-0.73,73.3,1.86E-42
17,CMTM6,-0.7,25.7,1.94E-42
17,DOK2,-0.82,4.8,1.95E-42
17,RNF186,0.59,12.9,2.31E-42
17,SCNN1A,0.52,52.9,2.50E-42
17,ICAM3,-0.72,17.1,2.51E-42
17,FERMT3,-0.76,9.5,3.00E-42
17,PRKAR1A,-0.56,30,3.71E-42
17,ELOVL5,-0.54,11.4,4.19E-42
17,PRF1,-1.44,14.8,5.56E-42
17,ZEB2,-1.04,42.9,7.01E-42
17,PGAM1,-0.98,31.9,8.46E-42
17,CLDND1,-0.68,14.8,1.07E-41
17,PBXIP1,-0.62,14.3,1.23E-41
17,IL2RB,-0.65,10.5,1.53E-41
17,SKAP1,-0.82,11.9,1.82E-41
17,ANP32E,-0.7,21.9,2.01E-41
17,CCND3,-1,23.3,2.14E-41
17,HIST1H2BF,0.5,15.7,2.32E-41
17,ARL4C,-0.42,10,2.59E-41
17,MYO1G,-0.5,11,2.86E-41
17,CD3G,-1.31,24.3,3.23E-41
17,SERINC1,-0.52,37.6,4.26E-41
17,PABPC1,-0.7,73.3,4.28E-41
17,ANAPC16,-0.77,41.4,4.59E-41
17,RPL21,-0.69,71.9,6.96E-41
17,RASSF7,0.7,57.1,8.31E-41
17,GZMA,-2.42,18.1,9.90E-41
17,ACADVL,1.02,93.3,9.95E-41
17,SEPT7,-0.85,48.1,1.17E-40
17,PROM1,0.29,28.6,1.24E-40
17,MYO5B,0.31,37.6,1.51E-40
17,DHRS9,0.61,38.6,1.59E-40
17,FAM49B,-0.83,40.5,1.64E-40
17,LGALS1,-1.3,7.1,1.70E-40
17,RUNX3,-0.41,20.5,1.76E-40
17,TMEM50A,-0.7,29.5,2.06E-40
17,SAR1A,-0.65,52.4,2.09E-40
17,LITAF,-1.24,50,2.63E-40
17,RPS6,-0.75,79,2.63E-40
17,ITGA6,0.56,61.9,3.10E-40
17,ARHGAP25,-0.69,9.5,3.19E-40
17,CD7,-0.46,4.3,3.20E-40
17,PPP1R18,-0.53,3.8,4.01E-40
17,RPS24,-0.68,53.3,4.61E-40
17,CD2AP,0.25,67.1,5.17E-40
17,MAPRE2,-0.55,16.2,5.84E-40
17,PLA2G2A,0.7,30.5,8.14E-40
17,ANXA5,-1.12,28.6,8.37E-40
17,SLPI,0.55,20,9.34E-40
17,ACAP1,-0.93,41.9,1.13E-39
17,RPL7A,-0.84,63.8,1.25E-39
17,ESRP1,0.32,26.2,1.27E-39
17,TNFRSF1B,-0.81,32.4,1.27E-39
17,HLA-DRB1,-1.67,41.4,1.34E-39
17,SSFA2,1.26,65.2,1.36E-39
17,MATR3,-0.52,55.7,1.56E-39
17,ADAP1,0.34,46.7,1.93E-39
17,TAPBP,-0.51,67.6,2.11E-39
17,FAT1,0.35,49.5,2.37E-39
17,TPP1,-0.51,22.9,2.80E-39
17,EIF3H,-0.86,30,2.95E-39
17,SNRPN,-0.82,16.2,2.97E-39
17,SATB2,0.54,54.8,3.33E-39
17,CES3,0.26,37.1,3.39E-39
17,PPIB,-0.92,58.1,3.48E-39
17,SSR2,-1,49.5,5.03E-39
17,RARRES3,-1.16,15.2,9.33E-39
17,CFL1,-0.65,93.3,9.80E-39
17,SPINK4,2.02,14.8,9.90E-39
17,FNBP1,-0.69,26.7,1.16E-38
17,NACA,-0.78,63.8,1.17E-38
17,ITLN1,0.58,11.9,1.45E-38
17,PTCH2,0.3,48.1,1.48E-38
17,BST2,-0.94,11.4,1.56E-38
17,RPL39,-0.68,50,1.80E-38
17,DUSP2,-1.43,29.5,2.14E-38
17,ZNF331,-1.62,37.6,3.12E-38
17,CAPZB,-0.66,45.7,3.38E-38
17,SPOCK2,-0.55,4.3,3.75E-38
17,RNASE1,1.18,30.5,3.83E-38
17,RAPGEF5,0.58,26.2,4.23E-38
17,RPL10,-0.72,85.7,4.43E-38
17,PARVG,-0.65,6.2,5.44E-38
17,PTPN7,-1.02,26.2,5.75E-38
17,BTG1,-0.74,64.8,6.35E-38
17,UBE2L6,-0.69,19,6.75E-38
17,PSMB1,-0.92,41,7.08E-38
17,MOB1A,-0.48,41.4,7.42E-38
17,GYPC,-0.68,3.3,9.50E-38
17,PRKCH,-0.83,25.7,1.17E-37
17,C6ORF62,-0.75,52.4,1.25E-37
17,RAN,-0.55,47.1,1.26E-37
17,GIMAP5,-0.95,5.2,1.28E-37
17,PDLIM1,0.71,50.5,1.64E-37
17,LAT,-1.25,32.9,1.78E-37
17,APOBEC3G,-1.19,21.9,2.11E-37
17,ATP5L,-0.52,41,2.17E-37
17,DAD1,-0.64,22.4,2.40E-37
17,EIF3E,-1.09,33.8,2.84E-37
17,CYBA,-0.77,45.7,3.17E-37
17,NKG7,-2.59,22.4,3.33E-37
17,TAGLN2,-0.89,75.2,3.52E-37
17,RASL11A,1.15,33.8,3.87E-37
17,CD47,-0.95,92.9,4.08E-37
17,RPL41,-0.69,90.5,4.10E-37
17,ARHGAP30,-0.59,14.3,4.28E-37
17,CALM1,-0.78,79.5,4.70E-37
17,ROCK1P1,0.35,70.5,4.88E-37
17,FCMR,-1.07,9.5,5.38E-37
17,TMED2,-0.68,33.8,5.69E-37
17,RNF149,-0.85,50,5.98E-37
17,PSMA2,-0.7,35.7,6.47E-37
17,C4ORF3,-0.3,30.5,6.69E-37
17,RPL10A,-0.62,56.2,7.22E-37
17,OSTF1,-0.71,22.9,7.43E-37
17,PSAP,-1.34,74.8,7.56E-37
17,GTF3A,-0.9,31,1.02E-36
17,GABARAP,-0.81,51.4,1.15E-36
17,RPS23,-0.6,58.1,1.22E-36
17,PARP8,-0.76,30.5,1.79E-36
17,RBM3,-0.8,44.8,1.83E-36
17,DDOST,-0.53,31.9,1.84E-36
17,RPL27A,-0.62,78.6,1.95E-36
17,TMEM176A,1.07,51.9,2.12E-36
17,RPL35A,-0.47,61.4,2.32E-36
17,GHITM,-0.79,41.4,2.43E-36
17,UTRN,-0.43,41.4,2.44E-36
17,IDS,-0.61,40,2.71E-36
17,LTBR,0.75,71.4,2.87E-36
17,LTB,-1.72,7.1,2.94E-36
17,PTGES3,-0.76,50,3.24E-36
17,UBE2N,-0.6,31,3.64E-36
17,APMAP,-0.59,15.2,4.01E-36
17,CLEC2B,-0.7,15.7,4.26E-36
17,SMAP2,-0.69,10.5,4.61E-36
17,HOOK2,0.89,65.7,4.64E-36
17,GRB2,-0.64,39,4.81E-36
17,ARPC1B,-0.78,69.5,5.94E-36
17,MRFAP1,-0.61,24.3,7.28E-36
17,UBA52,-0.6,60.5,8.17E-36
17,ICOS,-1.09,5.2,9.30E-36
17,INF2,0.71,61,1.02E-35
17,GCNT3,1.07,65.7,1.11E-35
17,PIK3IP1,-1.01,20,1.27E-35
17,ISCU,-0.73,24.3,1.55E-35
17,ZSCAN31,0.83,33.8,1.71E-35
17,C11ORF58,-0.6,51.9,1.74E-35
17,SEMA4D,-0.42,14.3,1.75E-35
17,RAB8B,-0.49,4.3,1.95E-35
17,EVI2A,-0.76,5.7,2.05E-35
17,ALDOB,0.41,18.6,2.18E-35
17,DDX5,-0.53,81,2.51E-35
17,RPLP2,-0.54,71,2.84E-35
17,HNRNPA2B1,-0.79,78.6,3.14E-35
17,LEPROTL1,-1.07,36.7,3.30E-35
17,JAML,-1.17,7.6,3.36E-35
17,RAB7A,-0.66,41,3.44E-35
17,BUB3,-0.81,30,3.64E-35
17,S100A16,0.7,32.9,3.74E-35
17,BCAS1,0.38,41,4.41E-35
17,SERINC3,-0.69,25.2,4.70E-35
17,GRB7,0.34,20.5,5.53E-35
17,EIF3M,-0.98,30,5.56E-35
17,PPARGC1A,0.51,27.6,5.89E-35
17,ATP5F1,-0.8,32.4,5.96E-35
17,PTPRK,0.85,49.5,6.09E-35
17,ITK,-1.17,41.9,6.12E-35
17,MORF4L1,-0.77,43.8,6.46E-35
17,EGLN3,0.4,32.9,6.48E-35
17,CD27,-1.24,6.7,7.91E-35
17,ITGB7,-0.54,4.8,8.68E-35
17,RPS16,-0.6,66.2,8.70E-35
17,P2RY10,-0.94,5.2,1.11E-34
17,LGALS3BP,0.58,71.4,1.17E-34
17,NLRP1,-0.45,18.6,1.20E-34
17,CCL4,-2.67,21.4,1.22E-34
17,RPS15A,-0.56,65.2,1.25E-34
17,CASP4,-0.81,23.8,1.47E-34
17,PKM,-0.81,52.9,1.52E-34
17,TIGIT,-1.17,8.6,1.68E-34
17,IL16,-0.75,15.7,1.71E-34
17,HIST1H4C,2.03,80.5,2.00E-34
17,SERBP1,-0.48,32.9,2.04E-34
17,STAP2,0.67,50.5,2.34E-34
17,SH2D1A,-0.79,6.2,2.73E-34
17,PLK2,0.86,43.8,2.88E-34
17,LURAP1L,0.26,17.6,3.05E-34
17,CD4,-0.55,6.7,3.30E-34
17,A1CF,0.53,40.5,3.48E-34
17,RGCC,-1.08,6.2,3.79E-34
17,MT-ND6,0.86,98.6,3.90E-34
17,NDFIP1,-0.31,20.5,4.34E-34
17,TMEM109,-0.58,3.8,4.62E-34
17,PRNP,-0.5,15.2,4.81E-34
17,SYTL3,-0.75,12.9,4.92E-34
17,TMEM230,-0.83,25.7,5.18E-34
17,GPRC5A,0.48,71.4,5.18E-34
17,SPCS1,-1.08,41.9,5.28E-34
17,H2AFZ,-0.9,42.9,6.14E-34
17,HMGN1,-0.87,49.5,6.40E-34
17,PIGT,-0.39,8.1,6.46E-34
17,SH2D2A,-0.62,4.3,7.83E-34
17,CARD8,-0.48,28.1,8.08E-34
17,CARD10,0.3,31.9,8.85E-34
17,CHAC1,0.4,19,9.33E-34
17,S100P,0.51,28.1,9.44E-34
17,TSPYL1,-0.52,30,9.73E-34
17,MID1,0.29,30.5,1.05E-33
17,EIF3L,-0.7,39.5,1.09E-33
17,AP2M1,-0.56,27.1,1.37E-33
17,CTSC,-1.41,84.3,1.76E-33
17,TMC8,-0.56,12.4,1.79E-33
17,TMED10,-0.76,32.4,1.81E-33
17,PPP2CA,-0.62,41.4,1.86E-33
17,CNTRL,-0.56,17.1,2.79E-33
17,ATP6V1G1,-0.73,40.5,3.10E-33
17,EIF2S3,-0.41,37.6,3.18E-33
17,CYSTM1,0.88,69.5,3.88E-33
17,SSR1,-0.69,49,4.17E-33
17,CD151,0.56,73.8,4.24E-33
17,PYHIN1,-0.93,17.6,4.31E-33
17,SH3RF2,0.3,28.6,4.76E-33
17,MFSD2A,0.38,28.6,5.58E-33
17,RASAL3,-0.31,3.3,5.58E-33
17,UBE2D3,-0.53,63.8,6.75E-33
17,PSMB4,-0.81,36.2,7.07E-33
17,ANGPTL4,0.61,25.7,7.27E-33
17,TRAPPC1,-0.36,16.7,7.79E-33
17,PEAK1,0.37,88.6,8.50E-33
17,SLC51B,0.38,17.1,9.43E-33
17,NOP58,-0.86,35.7,1.10E-32
17,HIST1H2BN,0.82,53.3,1.21E-32
17,RPL22,-0.34,35.7,1.30E-32
17,CTSW,-1.74,24.3,1.38E-32
17,EIF4H,-0.61,30,1.43E-32
17,BCAS2,-0.82,17.1,1.65E-32
17,GOLGA7,-0.64,6.2,1.67E-32
17,HNRNPK,-0.43,49,1.72E-32
17,FGD3,-0.44,8.1,2.21E-32
17,RORA,-0.75,29,2.23E-32
17,FGFR1OP2,-0.43,17.1,2.25E-32
17,MOB3A,-0.36,28.1,2.39E-32
17,SURF4,-0.55,27.1,2.54E-32
17,RSL24D1,-0.51,20.5,2.55E-32
17,RHOG,-0.84,19.5,2.57E-32
17,ZC3HAV1,-0.36,43.3,2.66E-32
17,PPT1,-0.64,17.6,3.15E-32
17,BIRC3,-0.9,36.2,3.23E-32
17,FAM107B,-0.65,15.7,3.23E-32
17,GNAS,-0.74,52.9,3.58E-32
17,LMAN2,-0.7,31.9,3.66E-32
17,POLR2G,-0.94,13.3,4.08E-32
17,KCNK1,0.41,21.9,4.18E-32
17,TINAG,0.27,11.4,4.38E-32
17,CYLD,-0.53,30.5,4.92E-32
17,KCNAB2,-0.39,7.1,5.15E-32
17,CMTM7,-0.64,8.1,5.28E-32
17,SELL,-1.13,10.5,5.55E-32
17,TRMT112,-0.46,30,5.88E-32
17,SNU13,-0.64,27.1,6.39E-32
17,RPN2,-0.75,40.5,7.04E-32
17,MYO1D,0.47,44.8,7.25E-32
17,NOSTRIN,0.75,40.5,7.83E-32
17,RPL13A,-0.64,89.5,8.39E-32
17,LIMA1,0.6,61.4,8.84E-32
17,CA1,2.16,20,9.03E-32
17,PIK3CD,-0.36,12.4,9.46E-32
17,BRK1,-0.68,25.2,9.77E-32
17,SHISA5,-0.63,32.4,1.17E-31
17,IKZF3,-0.71,53.3,1.21E-31
17,PDCD4,-0.73,47.1,1.35E-31
17,ATP5A1,-0.86,98.1,1.54E-31
17,CCNH,-0.9,16.7,1.59E-31
17,DGAT1,0.62,38.6,1.64E-31
17,RPA2,-0.65,7.6,1.82E-31
17,SH3KBP1,-0.75,39.5,1.98E-31
17,DUSP10,-0.59,4.3,2.25E-31
17,RBM8A,-0.74,42.4,2.27E-31
17,SP110,-0.67,32.4,2.41E-31
17,PRMT2,-0.65,23.3,2.61E-31
17,IDH2,-0.79,31.4,2.86E-31
17,TNFAIP8,-0.8,32.9,3.12E-31
17,PSTPIP1,-0.75,5.7,3.17E-31
17,SRSF3,-0.75,70,3.22E-31
17,MYO1F,-0.95,32.4,3.76E-31
17,CYTH4,-0.74,15.7,4.52E-31
17,OLMALINC,0.27,60,4.75E-31
17,SPN,-0.75,44.3,5.12E-31
17,KIAA1551,-0.63,33.8,5.50E-31
17,RGS2,-1.02,35.7,5.90E-31
17,DDX24,-0.47,41.4,6.14E-31
17,HNRNPR,-0.49,32.4,6.99E-31
17,SH3D19,0.25,31,8.22E-31
17,XRCC5,-0.5,43.3,8.49E-31
17,REEP5,-0.57,31.9,8.83E-31
17,ORMDL1,-0.82,22.4,9.17E-31
17,RNF166,-0.64,3.3,9.19E-31
17,GNAI2,-0.48,18.6,1.06E-30
17,PSMB3,-0.82,29.5,1.09E-30
17,DEGS1,-0.68,16.7,1.14E-30
17,ALS2CL,0.32,39,1.23E-30
17,TRIM2,0.65,43.3,1.42E-30
17,RPL11,-0.56,66.7,1.42E-30
17,MAPK1IP1L,-0.54,44.3,1.46E-30
17,ARF6,-0.37,35.2,1.49E-30
17,MBP,-0.58,23.8,1.50E-30
17,MAGI1,0.32,31.4,1.55E-30
17,PSMA1,-0.69,31.9,1.57E-30
17,HNRNPDL,-0.71,56.2,1.78E-30
17,FAU,-0.55,66.7,1.92E-30
17,CUTA,-0.72,27.6,1.99E-30
17,HSPA8,-0.86,83.3,2.00E-30
17,MCL1,-0.55,54.8,2.07E-30
17,HNRNPF,-0.58,35.2,2.12E-30
17,LRP5,0.26,25.7,2.19E-30
17,PRDM1,-0.39,21.9,2.28E-30
17,BTN3A1,-0.42,13.8,2.31E-30
17,PCNP,-0.62,18.6,2.54E-30
17,S100A6,0.89,96.2,2.73E-30
17,CALM2,-0.63,87.6,2.82E-30
17,LINC01133,0.33,53.8,3.03E-30
17,HNRNPUL1,-0.34,24.8,3.03E-30
17,PLEKHA6,0.33,37.1,3.31E-30
17,RPL18A,-0.54,93.3,3.46E-30
17,GBP2,-0.58,23.8,3.51E-30
17,LINC00273,1.06,75.7,3.69E-30
17,RPS19,-0.55,76.2,3.95E-30
17,TRIM22,-0.65,38.6,5.78E-30
17,CD5,-0.43,4.3,5.95E-30
17,NONO,-0.35,41.4,6.03E-30
17,ATP2B4,-0.33,12.4,6.50E-30
17,GPR65,-0.41,15.7,6.76E-30
17,TRAF1,-0.28,5.7,7.71E-30
17,STRAP,-0.68,24.3,8.36E-30
17,KIAA1328,0.28,96.2,1.27E-29
17,TANK,-0.85,33.3,1.34E-29
17,XRCC6,-0.58,52.4,1.45E-29
17,MT-ND3,0.82,92.9,1.60E-29
17,DHRS7,-0.9,40,1.71E-29
17,HBEGF,0.47,47.1,1.73E-29
17,ATP5B,-0.62,71.4,2.00E-29
17,CBLB,-0.77,21,2.48E-29
17,RBM4,-0.58,21.9,2.74E-29
17,THBS1,1.15,76.2,2.82E-29
17,TERF2IP,-0.47,23.3,2.83E-29
17,SH3RF1,0.37,26.7,3.22E-29
17,BTN3A2,-0.56,56.2,3.31E-29
17,TMEM59,-0.76,61.4,4.11E-29
17,MFNG,-0.56,6.2,4.37E-29
17,PRKCB,-0.35,10,4.81E-29
17,FAAH,0.29,22.4,4.83E-29
17,RSL1D1,-0.9,48.6,4.95E-29
17,ABI3,-0.58,3.8,5.18E-29
17,ARHGEF1,-0.4,40,5.48E-29
17,CLK1,-0.73,53.8,5.87E-29
17,RCSD1,-0.48,22.4,6.26E-29
17,TRAT1,-0.91,1.9,6.34E-29
