Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
9,INF2,0.47,50.7,0
9,AZGP1,0.47,40.3,0
9,SLC12A2,0.46,51.1,0
9,KRT17,0.46,12.9,0
9,GAN,0.46,39.9,0
9,ITGB5,0.45,48.6,0
9,CLDN1,0.45,37.9,0
9,DSG2,0.45,51.8,0
9,ATP10B,0.44,41.1,0
9,SULT2B1,0.44,38.2,0
9,RIPK4,0.44,35.7,0
9,FAT1,0.43,46.3,0
9,F11R,0.43,47.4,0
9,HOOK2,0.43,48.4,0
9,EFNA1,0.43,44.5,0
9,DUSP27,0.43,34.2,0
9,AK4,0.42,38.9,0
9,ALDH3B1,0.42,39.3,0
9,PROM1,0.42,32.1,0
9,BMP7,0.42,37.3,0
9,CA9,0.42,29.3,0
9,DCBLD2,0.42,36.4,0
9,TMPRSS3,0.41,33.9,0
9,TMEM63A,0.41,45,0
9,CDKN2A,0.41,44.9,0
9,PVRL4,0.41,34.2,0
9,PKDCC,0.41,34.3,0
9,PLEKHS1,0.41,33,0
9,TJP3,0.41,41.4,0
9,FAM83H,0.41,38.2,0
9,SLC40A1,0.41,53.9,0
9,ENO2,0.41,36.9,0
9,ITGA2,0.41,37.9,0
9,ZNF703,0.41,43.5,0
9,LAMA3,0.41,33.7,0
9,TMEM191B,0.41,37.6,0
9,NDRG2,0.41,51.9,0
9,SMIM6,0.4,31.8,0
9,PLS1,0.4,45.9,0
9,MFI2,0.4,37,0
9,BHLHE41,0.4,38.6,0
9,RP11-65I12.1,0.4,36.3,0
9,LAMC2,0.4,30.4,0
9,KIAA1522,0.4,39.4,0
9,B3GALT5,0.4,34.3,0
9,MYRF,0.4,34.2,0
9,KRT20,0.39,43.5,0
9,WFS1,0.39,38.1,0
9,RHOV,0.39,30.5,0
9,DDAH1,0.39,44.6,0
9,SLC4A11,0.39,28.9,0
9,GALE,0.39,46.1,0
9,PLA2G10,0.39,31.2,0
9,LMTK3,0.39,30.9,0
9,REEP6,0.39,36.9,0
9,MGAT4B,0.39,43.9,0
9,HSD3B7,0.39,40.9,0
9,PYGL,0.39,38.9,0
9,AOC1,0.38,39.7,0
9,INADL,0.38,38.4,0
9,ELMO3,0.38,38.3,0
9,DPCD,0.38,39.7,0
9,TCN1,0.38,26,0
9,PLCB3,0.38,39.4,0
9,TMEM37,0.38,34.4,0
9,ENC1,0.38,39.9,0
9,LAPTM4B,0.37,45.7,0
9,ONECUT3,0.37,30.2,0
9,C2orf82,0.37,33.4,0
9,RHBDF2,0.37,42.7,0
9,FAM213B,0.37,38.5,0
9,CEMIP,0.37,31.9,0
9,ABHD11-AS1,0.37,28.8,0
9,RP11-783K16.5,0.37,27,0
9,PROM2,0.36,31.2,0
9,ZNF664,0.36,41.5,0
9,MUC16,0.36,25.8,0
9,COX6B2,0.36,27.7,0
9,NOL3,0.36,38.3,0
9,DSP,0.36,43.8,0
9,MLPH,0.36,35.7,0
9,SLC38A5,0.36,34.3,0
9,WNT10A,0.36,32.7,0
9,MACROD1,0.35,42.1,0
9,RP11-551L14.4,0.35,27.7,0
9,RNF43,0.35,39.4,0
9,AFAP1L2,0.35,34.7,0
9,ITGB8,0.35,29.5,0
9,TTLL12,0.35,37.3,0
9,KCP,0.35,26.8,0
9,GRB7,0.35,30.7,0
9,USH1C,0.35,41.4,0
9,STEAP2,0.34,35.6,0
9,ADGRG1,0.34,40.1,0
9,NOXO1,0.34,30.7,0
9,ESRP1,0.34,35.1,0
9,GSTO2,0.34,34.3,0
9,SLC12A7,0.34,36.3,0
9,FUT2,0.34,33.7,0
9,LPCAT1,0.33,33.5,0
9,PTK6,0.33,34.5,0
9,AC016735.2,0.33,27.3,0
9,MLF1,0.33,32.6,0
9,UBE2M,0.33,38.9,0
9,CGN,0.33,32.5,0
9,ZNF768,0.33,35.4,0
9,MTMR11,0.33,38.9,0
9,CASC8,0.33,27.4,0
9,ITGB6,0.33,26.5,0
9,PDZD8,0.33,39.6,0
9,GPR35,0.32,32.9,0
9,SCARB1,0.32,31.9,0
9,C15orf52,0.32,28.7,0
9,F12,0.32,32.9,0
9,SCNN1A,0.32,34.1,0
9,A4GALT,0.32,38.3,0
9,EPB41L1,0.32,32.8,0
9,MLXIPL,0.32,29.6,0
9,DIO3OS,0.32,29.9,0
9,KCNK1,0.31,32.7,0
9,TRIM31,0.31,32.3,0
9,SH2D3A,0.31,33.5,0
9,MMP28,0.31,28.7,0
9,ARHGAP32,0.31,32.4,0
9,LGR6,0.31,27.1,0
9,SHROOM3,0.31,32.3,0
9,SHF,0.31,28.9,0
9,LCLAT1,0.3,31.6,0
9,UNC13D,0.3,35.1,0
9,TMEM45B,0.3,41.3,0
9,TNFSF9,0.3,25.5,0
9,RHBDL2,0.29,27.9,0
9,RP11-1143G9.4,0.29,45.3,0
9,CAPN5,0.29,33.4,0
9,NOMO1,0.28,31.3,0
9,SRD5A1,0.28,29.8,0
9,LYPD6B,0.28,26.4,0
9,TM7SF2,0.28,27.8,0
9,CUEDC1,0.28,26.9,0
9,ARHGEF16,0.28,29.3,0
9,EVPL,0.28,27.5,0
9,NPSR1,0.28,26.2,0
9,TMEM238,0.28,25.9,0
9,ENTPD2,0.28,26.8,0
9,SEMA4G,0.28,28.3,0
9,AXIN2,0.28,27,0
9,IL20RA,0.27,26.8,0
9,PTPRH,0.27,26.7,0
9,CBLC,0.27,30.7,0
9,KHK,0.27,28.7,0
9,TPPP3,0.27,55.7,0
9,SMPD3,0.27,24.5,0
9,CNFN,0.27,26,0
9,PPP1R13L,0.27,28.2,0
9,AMIGO2,0.27,26.8,0
9,HNF4G,0.26,26.3,0
9,PTPRR,0.26,22.5,0
9,FOXJ1,0.26,20.9,0
9,PRSS22,0.26,21.8,0
9,DLG5,0.26,28,0
9,NPIPA1,0.26,26.7,0
9,C5orf17,0.26,23.8,0
9,CASZ1,0.26,26.7,0
9,CYSRT1,0.26,16.7,0
9,DNM1,0.25,26.7,0
9,LINC01559,0.25,20.4,0
9,CDH3,0.25,22.8,0
9,KIFC2,0.25,25.1,0
9,RPL10,-0.66,99.5,0
9,RPS23,-0.72,96.9,0
9,RPS12,-0.82,97.4,0
9,EEF1A1,-0.91,98.6,0
9,TMSB4X,-1.25,99.2,0
9,HLA-C,-1.31,76.7,0
9,TSC22D3,-1.76,25.7,0
9,VIM,-2.32,33.9,0
9,IGHA1,-4.6,17.7,0
9,MET,0.28,28.2,1.15E-305
9,TNK2,0.28,34,2.32E-304
9,COX6C,0.63,94.8,7.31E-304
9,DUSP1,-1.44,35,1.71E-303
9,COX5B,0.56,95,6.45E-303
9,SGPL1,0.32,36.9,3.31E-302
9,CHPT1,0.36,42.2,3.98E-302
9,DPY30,0.56,72.3,1.03E-301
9,RPL35,0.42,99.5,7.93E-301
9,FLJ20021,0.27,31.7,4.36E-299
9,CYP2S1,0.29,30.3,4.28E-298
9,B3GNT3,0.3,30.2,9.78E-297
9,ARHGAP27,0.33,38.2,3.55E-296
9,DNM2,0.43,50.7,1.24E-295
9,DOK4,0.27,30.2,7.39E-295
9,ZKSCAN1,0.49,58.7,3.49E-294
9,APLP2,0.62,78.7,5.20E-294
9,PYCARD,0.61,76.7,4.19E-293
9,LTBR,0.4,50.5,7.34E-293
9,CERS6,0.36,42.2,1.39E-292
9,TMBIM6,0.59,90.6,6.39E-291
9,BCL2L1,0.42,47.5,2.55E-290
9,RIOK3,0.5,53.4,1.39E-289
9,TSPAN3,0.5,65.3,1.61E-289
9,ARSD,0.32,37.5,2.75E-289
9,MVP,0.56,72.6,3.25E-289
9,TM9SF3,0.52,69.2,2.23E-288
9,NUDT8,0.3,32.9,7.79E-287
9,TMEM219,0.58,79,4.43E-286
9,MAPK3,0.42,53.6,9.11E-286
9,TINAGL1,0.33,49.4,2.01E-285
9,HMGA1,0.5,66.5,1.35E-283
9,ASAP2,0.3,34.8,1.89E-283
9,BACE2,0.43,49.7,6.34E-283
9,PPP1CB,0.59,76.9,2.38E-282
9,DYNLL2,0.31,39.9,7.74E-282
9,STK39,0.27,29.5,9.21E-280
9,COX6B1,0.51,95.7,2.51E-279
9,LMO7,0.46,49,7.34E-279
9,SRGN,-1.95,11.8,7.69E-279
9,HLA-E,-1.07,57.9,9.13E-279
9,UQCR11,0.54,94.1,7.12E-278
9,RHOD,0.3,33.5,3.08E-277
9,UQCR10,0.58,90.7,5.09E-277
9,MTRNR2L8,0.4,55.4,1.69E-276
9,TMEM141,0.5,71.5,3.81E-276
9,TRAF4,0.33,39,4.26E-276
9,NR2F6,0.32,37.1,9.66E-276
9,NPDC1,0.34,61.3,3.16E-275
9,SRD5A3,0.39,37.4,1.41E-273
9,MACC1,0.28,31.3,9.96E-273
9,RHOC,0.55,86.4,1.50E-272
9,SLCO4A1,0.3,27.7,5.14E-271
9,PPP3CA,0.46,56.9,6.98E-271
9,BAIAP2L1,0.27,29.7,1.16E-269
9,ADAM9,0.43,48.8,2.75E-269
9,RCC2,0.34,40.6,4.28E-269
9,RPL36A,0.51,98.2,4.38E-268
9,LINC01133,0.31,36.5,5.05E-268
9,TPT1,-0.64,98.5,7.61E-266
9,MZT2B,0.58,85,3.65E-265
9,SEMA5A,0.25,25.6,9.65E-265
9,CTSB,0.28,82.7,3.29E-264
9,SLC6A8,0.31,27.1,1.28E-263
9,ADAP1,0.29,33.3,1.38E-263
9,CLDN12,0.29,31,4.33E-263
9,RTN3,0.49,68.4,2.25E-261
9,PPP1R16A,0.32,40.5,2.89E-261
9,MT-CO1,0.63,99.5,3.16E-261
9,MT-CYB,0.64,98.6,6.01E-261
9,EPN1,0.41,56.2,1.21E-260
9,PPP6R1,0.34,42.6,1.81E-260
9,MPST,0.5,65,2.27E-260
9,UQCRH,0.53,93.2,3.54E-260
9,EPS8,0.35,52.5,5.08E-260
9,CLPTM1L,0.36,43.9,9.52E-260
9,TRIB2,0.25,33.5,1.08E-259
9,LGALS3BP,0.45,77.8,1.78E-259
9,RPL28,0.41,99.8,1.97E-259
9,PDXK,0.48,53.4,3.71E-259
9,C11orf1,0.35,39.8,2.74E-257
9,MT1X,0.75,69,2.38E-256
9,MYO1D,0.29,37.7,6.31E-256
9,RPS7,0.49,99.2,1.15E-255
9,EFNB2,0.32,36.9,3.24E-255
9,CCDC6,0.32,43.6,5.23E-255
9,HMGCS1,0.46,41.8,6.55E-254
9,SLC44A4,0.26,39.5,4.18E-253
9,PHLDA3,0.26,39.6,6.69E-253
9,MTRNR2L12,0.51,60.1,7.23E-253
9,BRI3BP,0.26,33,1.59E-252
9,TRIP10,0.34,41.1,2.43E-252
9,SIPA1,0.29,37.7,6.79E-252
9,CMBL,0.32,38.9,9.38E-252
9,RPL8,0.44,99.4,4.64E-251
9,SIRT7,0.34,45.5,1.63E-249
9,EHBP1L1,0.3,36.5,3.99E-249
9,CAPG,0.31,69.1,5.25E-249
9,RASSF6,0.26,28.2,1.16E-247
9,CYB5B,0.45,64.9,2.88E-246
9,DGCR2,0.29,33.8,1.47E-245
9,TMEM134,0.44,57.6,4.51E-245
9,VSIG10,0.26,29.9,2.09E-244
9,PGM2L1,0.26,39,3.10E-244
9,JUN,-1.42,63.7,4.53E-244
9,HIST1H2BD,0.28,28.3,6.38E-244
9,SH3GLB2,0.28,30.1,7.41E-244
9,BCL2L15,0.28,30.7,3.51E-243
9,SEMA4B,0.26,27.2,1.12E-242
9,MT-ND4L,0.6,86.2,1.25E-241
9,NDUFS6,0.64,83.4,2.62E-241
9,SSBP3,0.34,43.7,7.26E-241
9,CXADR,0.29,34.2,2.18E-240
9,TNNC2,0.26,28.3,2.37E-240
9,CDK5RAP3,0.43,56.6,7.52E-240
9,PKM,0.6,90.6,8.77E-240
9,SPR,0.29,34.7,1.09E-239
9,TST,0.31,43.5,1.26E-239
9,TNRC18,0.26,33,1.87E-239
9,ATP5J2,0.55,89.9,2.11E-239
9,ARRDC1,0.36,47.7,4.07E-239
9,CD109,0.25,31,1.64E-236
9,RPL32,-0.53,99,1.98E-236
9,SLC22A18,0.31,45.3,5.57E-235
9,NUDT4,0.39,63.7,5.71E-235
9,RPL14,-0.56,95.5,1.15E-234
9,C6orf132,0.27,28.7,2.73E-234
9,SMG1,0.32,50.5,3.52E-234
9,HS2ST1,0.27,32.6,1.01E-232
9,PNPLA4,0.27,33.4,4.15E-232
9,TMEM205,0.5,63.4,1.43E-231
9,EMP3,-1.15,14.7,4.82E-231
9,UBL5,0.48,94.5,6.22E-231
9,BLVRB,0.45,70.2,1.78E-230
9,U2AF2,0.32,46.6,3.62E-229
9,CCND1,0.41,51.3,6.93E-229
9,MRPL23,0.42,64.6,3.31E-227
9,DPM3,0.46,68.2,3.82E-227
9,MRPL33,0.5,79.4,7.45E-227
9,CYSTM1,0.44,71.4,2.25E-226
9,RPL31,0.45,99.1,7.16E-225
9,TTYH3,0.28,37,1.34E-223
9,ERO1A,0.54,46.2,1.37E-223
9,ROMO1,0.5,82.9,1.57E-223
9,DHRS3,0.29,44.4,1.76E-223
9,MX1,0.41,44.2,1.97E-223
9,SLK,0.31,42.9,2.55E-223
9,MRPS21,0.52,79.8,2.72E-223
9,TSPAN15,0.29,37.8,2.97E-223
9,PLEKHA1,0.32,48.4,4.32E-223
9,USMG5,0.49,91.9,8.96E-223
9,EIF3B,0.31,46.2,1.40E-222
9,COL1A1,-1.11,74.2,2.18E-222
9,GAPDH,0.45,99.2,2.84E-221
9,MT1F,0.31,39.8,3.96E-221
9,PXN,0.31,39.1,4.05E-221
9,AKAP1,0.29,39.1,1.36E-220
9,DNTTIP1,0.39,44.7,4.56E-220
9,ACTN4,0.46,76.1,1.49E-219
9,FKBP10,0.26,44.7,2.51E-219
9,NCKAP1,0.32,48.5,4.05E-219
9,NFAT5,0.35,48.7,7.74E-219
9,RPL18,0.37,99.4,8.53E-219
9,CHP1,0.36,49.4,9.32E-219
9,RPSA,-0.73,90.2,3.10E-218
9,C9orf3,0.31,41.5,3.39E-218
9,RARRES1,0.44,36.5,1.64E-217
9,BTG1,-1.47,58.6,2.79E-216
9,ATP5G2,0.47,94.3,1.24E-215
9,MT-ND5,0.62,93.3,1.73E-215
9,SMARCD2,0.31,36.4,3.56E-214
9,ERBB2IP,0.29,44.7,4.14E-213
9,SMAGP,0.28,40.5,5.26E-213
9,RPL15,-0.51,97.4,6.80E-212
9,STARD10,0.31,47.6,1.04E-211
9,CDC42BPB,0.26,34.5,1.92E-211
9,RBP1,0.36,37.5,3.18E-211
9,VEGFA,0.33,42.9,4.24E-211
9,CDC42EP1,0.35,44.1,1.44E-210
9,BCL7C,0.33,48.4,3.37E-210
9,UQCC3,0.37,55.8,8.03E-209
9,DDX5,-0.75,74,2.81E-208
9,RBM47,0.3,45.5,4.41E-208
9,SF3B6,0.5,82.7,5.49E-208
9,TAGLN2,0.55,89.8,5.83E-208
9,B4GALT5,0.27,36,6.53E-208
9,DNAJB2,0.3,39.5,1.57E-207
9,CDK10,0.27,38.9,2.23E-207
9,PLEC,0.41,55.9,2.82E-207
9,PGLS,0.48,72.2,1.04E-205
9,NAPRT,0.38,57.4,1.40E-205
9,PNRC1,-0.94,26.7,5.70E-205
9,HN1,0.47,73.7,9.92E-205
9,TMEM214,0.33,40.7,1.51E-204
9,CHMP2A,0.49,79.1,3.64E-204
9,APP,0.36,80.2,3.97E-204
9,FAM3C,0.53,63.9,2.82E-203
9,FUOM,0.31,45.1,3.24E-203
9,CD46,0.39,63.2,4.90E-203
9,SLC9A3R1,0.3,46.9,9.14E-203
9,H2AFJ,0.47,75.4,9.61E-203
9,PRR34-AS1,0.26,34.4,1.23E-201
9,ARHGAP5,0.35,46,9.37E-201
9,ADAM15,0.27,44,2.87E-199
9,SERINC5,0.29,44.7,7.62E-199
9,ISOC2,0.4,55.3,7.82E-199
9,NUMA1,0.3,44.3,9.80E-199
9,MORN2,0.29,33.5,1.45E-198
9,SLC39A14,0.27,32.6,2.43E-198
9,NDUFB1,0.48,86.9,5.18E-198
9,PNPLA2,0.3,43.4,6.00E-198
9,GMFG,-1.02,3.7,2.56E-197
9,PFN2,0.27,37.8,2.06E-196
9,DUOX2,0.3,11.5,2.33E-196
9,TWF1,0.31,43.8,3.53E-195
9,DGAT1,0.27,32.6,6.22E-195
9,CETN2,0.37,49.5,4.24E-194
9,CAPN1,0.35,57.4,2.12E-193
9,RPS19,0.33,99.7,2.34E-193
9,FOSB,-1.19,24.2,5.48E-193
9,HSPBP1,0.28,40.2,5.86E-193
9,VMP1,0.44,80.8,9.65E-193
9,WDR11,0.27,39.4,3.50E-192
9,SLIRP,0.47,81.3,3.79E-191
9,ZNF518A,0.27,41.5,4.19E-191
9,PINK1,0.26,32.6,5.18E-191
9,SPP1,-1.13,36.7,6.39E-191
9,MAP2K2,0.26,40.2,3.18E-189
9,RPS21,0.34,98.5,6.61E-189
9,IFI16,-0.89,9.9,2.66E-188
9,NDUFA1,0.45,89.6,2.84E-188
9,FAM134A,0.29,40,2.93E-188
9,ANXA13,0.37,23,3.85E-188
9,PPP2R4,0.35,41.3,1.97E-186
9,UBE2H,0.32,46.6,2.76E-186
9,CANT1,0.27,38.2,8.06E-186
9,ALKBH7,0.44,71.8,2.33E-185
9,BCAR1,0.28,34.3,1.12E-184
9,PPDPF,0.42,95.4,1.50E-184
9,RPS5,0.43,98.9,1.57E-184
9,ARHGDIB,-1.27,15.4,4.54E-184
9,ATXN2L,0.26,36,7.65E-184
9,REEP3,0.36,52.6,3.26E-183
9,UBALD2,0.34,45,4.74E-183
9,PDLIM1,0.34,72.7,5.78E-183
9,SLC20A1,0.4,45.9,2.09E-182
9,PAWR,0.25,37.5,2.88E-181
9,LINC00657,0.36,63.1,5.53E-181
9,RABL6,0.26,38.1,8.95E-181
9,LSP1,-0.96,4.2,1.64E-180
9,MT-ND3,0.46,98.4,3.21E-180
9,TPI1,0.45,92.5,2.11E-179
9,CHMP4B,0.43,71.6,1.24E-178
9,QTRT1,0.31,49.5,1.99E-178
9,PTMA,0.41,99.8,3.19E-178
9,TMEM259,0.3,46.6,5.69E-178
9,GYPC,-0.78,3.6,1.10E-177
9,MRPL52,0.42,75.9,4.10E-177
9,CASC4,0.34,49.9,4.36E-177
9,SREBF2,0.26,32.2,4.36E-177
9,NDUFB7,0.42,86.1,1.05E-176
9,PVRL2,0.3,50,1.72E-176
9,GDE1,0.3,42.9,2.30E-175
9,CORO1A,-1.32,6.6,7.68E-175
9,HOXB7,0.26,36.5,1.90E-173
9,RPL41,0.36,99.9,5.22E-173
9,PTPRC,-1.16,1.2,4.06E-172
9,NDUFB3,0.44,75.7,5.61E-172
9,STK24,0.3,48.7,5.73E-172
9,COL3A1,-1.08,69.5,1.61E-171
9,ZFP36L1,0.47,84.8,3.11E-171
9,STAT6,0.25,43.3,3.62E-171
9,CHCHD10,0.39,76.4,1.03E-170
9,SNHG8,0.46,76,1.51E-170
9,MSI2,0.29,48.3,5.69E-170
9,RGS1,-1.76,8.5,1.08E-169
9,CES2,0.27,44.1,1.83E-169
9,MIDN,0.34,56.9,5.61E-169
9,RNPEPL1,0.27,34.5,9.57E-169
9,GTF2I,0.34,61.9,1.14E-168
9,SNHG25,0.37,58.7,1.17E-168
9,NPTN,0.27,38.7,5.30E-168
9,COMT,0.35,69.4,5.42E-168
9,RPS6,-0.5,98.1,9.66E-168
9,IRF2BP2,0.37,64.7,5.54E-167
9,TMEM159,0.25,32.5,2.91E-166
9,NPEPPS,0.31,47.3,3.13E-166
9,RPS15A,0.35,99.5,7.85E-166
9,RAB10,0.4,63.3,8.00E-166
9,VAMP8,0.34,81.7,1.04E-165
9,KIAA2013,0.26,37.4,3.85E-165
9,PRDX1,0.41,91.7,5.67E-165
9,BSG,0.41,84.4,5.73E-165
9,GOLPH3,0.28,47.7,6.36E-164
9,CHMP1A,0.28,43.1,9.90E-164
9,RPL13,0.31,99.8,1.27E-163
9,SNU13,0.42,85.1,2.90E-163
9,C19orf60,0.39,73.9,3.91E-163
9,CD52,-1.77,6.5,5.52E-163
9,DUSP23,0.28,53.5,6.84E-163
9,LAPTM5,-1.33,5.9,1.03E-162
9,NFKBIA,-1.09,46.5,1.76E-162
9,NSMCE1,0.29,55.8,4.70E-162
9,CTBP1,0.32,47.1,7.83E-162
9,HLA-DPA1,-1.82,6.2,1.29E-161
9,ETHE1,0.3,62.5,1.93E-161
9,ROCK2,0.25,43,8.93E-161
9,CDIPT,0.3,48.2,1.78E-160
9,EGLN3,0.31,20.9,3.16E-160
9,SERF2,0.31,99.1,3.43E-160
9,TUBA1C,0.37,59.5,5.37E-160
9,TECR,0.39,67.4,6.81E-160
9,COX4I1,0.37,94.2,7.30E-160
9,TMEM18,0.27,43.3,7.59E-160
9,PGRMC1,0.32,59.4,1.03E-159
9,CAPNS1,0.36,62.8,1.96E-159
9,KDELR1,0.37,71.2,7.57E-159
9,DAP,0.32,48.2,1.76E-158
9,SVIP,0.3,58.2,1.39E-156
9,LENG8,0.27,44.7,4.47E-156
9,CRLS1,0.28,39.7,1.01E-155
9,CYHR1,0.25,40.9,2.64E-155
9,LACTB2,0.25,35.6,3.55E-155
9,CD37,-1.11,2,9.58E-155
9,ADAM10,0.29,44.6,1.15E-154
9,ADD3,0.28,60.3,1.96E-154
9,PAICS,0.26,39.6,2.47E-154
9,BST2,0.39,79.5,4.59E-153
9,VEZT,0.26,42,8.88E-153
9,ZMYND8,0.25,41.1,1.65E-152
9,SNRPD2,0.38,90.7,7.25E-152
9,POLR2I,0.37,70.5,1.27E-151
9,AES,0.34,69,2.20E-151
9,ZBTB7A,0.25,40.3,8.06E-151
9,HLA-DRB1,-2.06,10.4,2.30E-150
9,CMPK1,0.32,65.8,1.35E-149
9,VAMP2,-0.73,21.1,1.45E-149
9,SHFM1,0.4,85.9,2.25E-149
9,RPS10,-0.62,88.2,4.36E-149
9,CD48,-0.87,0.7,1.08E-148
9,IL18,0.26,36.6,8.48E-148
9,TCF4,-0.85,1.8,1.58E-147
9,IGHGP,-0.44,13,1.96E-147
9,PTMS,0.36,64.9,2.75E-147
9,BCAP31,0.36,71.4,7.56E-147
9,STRA13,0.32,57.2,1.67E-145
9,CKS1B,0.28,49.1,2.01E-145
9,ATPIF1,0.38,85.4,5.09E-145
9,PNKD,0.32,59.3,1.55E-144
9,CFDP1,0.35,62.2,7.12E-144
9,ZNF593,0.29,51.2,7.19E-144
9,MIEN1,0.33,59.1,1.25E-143
9,PIGP,0.28,48.8,1.66E-143
9,SDHA,0.31,53.1,2.12E-143
9,MALAT1,-0.56,97.1,2.94E-143
9,HLA-DPB1,-1.77,8.5,1.03E-142
9,HES1,0.26,47.7,3.11E-142
9,APOL1,0.42,35,4.07E-142
9,PSENEN,0.32,57.9,1.11E-141
9,CD69,-1.49,2.7,2.94E-141
9,SCP2,0.37,76.2,5.73E-141
9,PTRHD1,0.3,51.4,9.74E-141
9,TMSB10,0.29,99.9,5.12E-140
9,SNRPF,0.37,78.7,5.72E-140
9,COA4,0.3,52.3,1.59E-139
9,ECHS1,0.33,63.5,6.89E-139
9,TSEN34,0.28,46.6,1.40E-138
9,LSM7,0.36,79.3,6.32E-138
9,EVL,-0.9,2.1,8.22E-138
9,PSMB3,0.43,80.1,1.31E-137
9,MRPL12,0.31,56.5,6.26E-137
9,RSL1D1,0.37,68.8,1.15E-136
9,PET100,0.34,73.7,2.66E-136
9,RNF149,0.25,52.3,6.61E-136
9,GPI,0.3,49.3,1.01E-135
9,IGHG3,-1.62,55.4,1.49E-134
9,IGKC,-3.7,85.7,1.62E-134
9,SIGIRR,0.3,57.3,3.61E-134
9,CLTB,0.37,67.5,1.83E-133
9,SPATS2L,0.29,52.2,5.02E-133
9,YWHAQ,0.36,78.3,1.91E-132
9,NDUFC1,0.34,74.2,2.11E-132
9,TSTD1,0.29,65.9,2.83E-132
9,TUFM,0.36,74.9,3.35E-132
9,CYTIP,-0.81,1.8,4.52E-132
9,CXCR4,-1.79,14.5,1.72E-131
9,CD53,-0.83,2.6,3.05E-131
9,IFITM1,0.26,42.4,4.14E-130
9,HSPB11,0.28,51.8,4.26E-130
9,SUMO3,0.31,63.5,9.36E-130
9,RPL12,0.34,99.5,1.65E-129
9,EBPL,0.26,45.2,1.79E-129
9,PFN1,-0.73,88.3,4.05E-129
9,RPS14,0.28,99.6,4.21E-129
9,SYPL1,0.28,64.6,5.46E-128
9,HDLBP,0.32,64.3,3.39E-127
9,GSPT1,0.26,49.8,3.79E-127
9,ANAPC11,0.36,78.2,7.95E-127
9,RPN1,0.32,63.1,9.87E-127
9,JCHAIN,-4.14,17.4,1.23E-126
9,TMEM258,0.34,89.8,6.42E-126
9,TMED3,0.3,56.3,2.39E-125
9,GLG1,0.27,55.5,2.64E-125
9,JOSD2,0.25,49.1,6.49E-125
9,CHCHD5,0.28,52.7,1.67E-124
9,HCST,-1.16,5,1.77E-124
9,POLR2L,0.36,89.8,2.71E-124
9,ORMDL2,0.28,52.5,3.09E-124
9,ACP1,0.31,62.2,4.06E-124
9,RPL39,0.27,99.4,4.10E-124
9,CLTC,0.27,57.3,9.15E-124
9,PPP4C,0.32,68.1,2.35E-123
9,RDX,-0.6,1.5,9.23E-123
9,MSN,-0.69,8.1,4.51E-122
9,POLR2H,0.26,49.3,7.05E-122
9,P4HB,0.34,81.3,8.03E-122
9,SLC44A1,0.25,50.1,2.86E-121
9,RPLP1,-0.32,99.8,7.23E-121
9,DDT,0.33,75.7,9.38E-121
9,MRPL41,0.33,74.7,1.35E-119
9,MAP3K13,0.28,48.2,4.23E-119
9,RPL21,-0.43,99,4.31E-119
9,TSTA3,0.27,50.8,9.33E-119
9,C19orf70,0.31,73.6,1.11E-118
9,CLEC2B,-0.63,2.6,1.85E-118
9,TXNIP,-1.04,64.9,3.80E-118
9,AP2B1,0.25,52.9,3.94E-118
9,CARD16,-0.64,3.9,5.17E-118
9,EIF4G1,0.27,49.4,1.41E-117
9,P4HA1,0.35,37.7,4.98E-117
9,IL2RG,-0.71,2.4,5.50E-117
9,ATP5D,0.34,87,7.86E-117
9,COL1A2,-1.22,70.2,9.03E-117
9,EVI2B,-0.63,1.3,2.25E-116
9,ARID5B,-0.69,9.5,2.63E-116
9,PRDX5,0.31,86.4,3.11E-116
9,FAAP20,0.27,59.8,4.77E-116
9,PPA1,0.34,74.6,5.02E-116
9,UBB,-0.5,84.6,5.83E-116
9,SNRPN,-0.47,2.1,2.15E-115
9,ZNHIT1,0.32,77,5.58E-115
9,GPSM3,-0.68,3.3,9.43E-115
9,TIMM13,0.31,70.1,9.91E-114
9,WIPF1,-0.57,1.3,1.42E-113
9,NDUFA6,0.31,69.4,1.64E-113
9,SNRPG,0.32,82.2,1.91E-113
9,RPS2,-0.4,98.2,3.84E-112
9,BAD,0.26,50.6,8.11E-112
9,MT-CO2,0.31,99.3,1.02E-111
9,TRAC,-1.41,3.3,1.32E-110
9,LINC00493,0.29,71,2.91E-110
9,LAMTOR5,0.33,78.9,4.06E-110
9,POLR2E,0.28,56.5,2.78E-109
9,LAMTOR2,0.29,68.4,3.45E-109
9,MYL12A,-0.62,77.8,1.83E-108
9,ATP5H,0.33,77.8,1.96E-108
9,RPS24,0.29,99.5,1.61E-107
9,ITM2A,-0.74,1.1,4.86E-107
9,SLC16A3,0.3,45.5,1.36E-106
9,RPS4Y1,-0.82,0.5,2.86E-105
9,NHP2,0.29,64.8,4.41E-105
9,SEC61B,-0.55,60.1,8.16E-105
9,MZT2A,0.27,69.2,8.68E-105
9,TNFAIP3,-0.91,5.5,1.06E-104
9,HERPUD1,-0.92,36.9,1.56E-104
9,SIVA1,0.28,68.8,6.66E-104
9,MEF2C,-0.7,5.2,1.08E-103
9,FTH1,0.3,99.8,1.24E-103
9,LSM4,0.3,64.6,1.64E-103
9,STOM,-0.65,3.8,1.57E-102
